Date,Centre_Name,Commodity_Name,Price
,CHENNAI,Tur/Arhar Dal,92.0
,BENGALURU,Tur/Arhar Dal,85.0
,BENGALURU,Tur/Arhar Dal,82.0
,BENGALURU,Tur/Arhar Dal,84.0
,BENGALURU,Tur/Arhar Dal,81.0
,T.PURAM,Tur/Arhar Dal,86.0
,CHENNAI,Tur/Arhar Dal,95.0
,HYDERABAD,Tur/Arhar Dal,78.0
,HYDERABAD,Tur/Arhar Dal,83.0
,BENGALURU,Tur/Arhar Dal,78.0
,HYDERABAD,Tur/Arhar Dal,82.0
,BENGALURU,Tur/Arhar Dal,79.0
,CHENNAI,Tur/Arhar Dal,90.0
,BENGALURU,Tur/Arhar Dal,70.0
,BENGALURU,Tur/Arhar Dal,62.0
,T.PURAM,Tur/Arhar Dal,70.0
,HYDERABAD,Tur/Arhar Dal,58.0
,HYDERABAD,Tur/Arhar Dal,55.0
,T.PURAM,Tur/Arhar Dal,66.0
,BENGALURU,Tur/Arhar Dal,61.0
,BENGALURU,Tur/Arhar Dal,54.0
,HYDERABAD,Tur/Arhar Dal,59.0
,HYDERABAD,Tur/Arhar Dal,57.0
,BENGALURU,Tur/Arhar Dal,58.0
,CHENNAI,Tur/Arhar Dal,72.0
,HYDERABAD,Tur/Arhar Dal,62.0
,DINDIGUL,Tur/Arhar Dal,69.0
,HYDERABAD,Tur/Arhar Dal,63.0
,BENGALURU,Tur/Arhar Dal,66.0
,DINDIGUL,Tur/Arhar Dal,66.0
,HYDERABAD,Tur/Arhar Dal,66.0
,DINDIGUL,Tur/Arhar Dal,68.0
,DINDIGUL,Tur/Arhar Dal,70.0
,DINDIGUL,Tur/Arhar Dal,71.0
,HYDERABAD,Tur/Arhar Dal,64.0
,DINDIGUL,Tur/Arhar Dal,58.0
,DINDIGUL,Tur/Arhar Dal,65.0
,T.PURAM,Tur/Arhar Dal,63.0
,T.PURAM,Tur/Arhar Dal,61.0
,HYDERABAD,Tur/Arhar Dal,61.0
,T.PURAM,Tur/Arhar Dal,60.0
,T.PURAM,Tur/Arhar Dal,59.0
,BENGALURU,Tur/Arhar Dal,63.0
,DINDIGUL,Tur/Arhar Dal,60.0
,CHENNAI,Tur/Arhar Dal,67.0
,DINDIGUL,Tur/Arhar Dal,64.0
,DHARWAD,Tur/Arhar Dal,63.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,62.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,60.0
,DINDIGUL,Tur/Arhar Dal,63.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,63.0
,T.PURAM,Tur/Arhar Dal,57.0
,DHARWAD,Tur/Arhar Dal,60.0
,DINDIGUL,Tur/Arhar Dal,61.0
,DINDIGUL,Tur/Arhar Dal,62.0
,BENGALURU,Tur/Arhar Dal,69.0
,HYDERABAD,Tur/Arhar Dal,53.0
,BENGALURU,Tur/Arhar Dal,67.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,58.0
,DHARWAD,Tur/Arhar Dal,65.0
,HYDERABAD,Tur/Arhar Dal,51.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,59.0
,BENGALURU,Tur/Arhar Dal,71.0
,DHARWAD,Tur/Arhar Dal,64.0
,T.PURAM,Tur/Arhar Dal,56.0
,HYDERABAD,Tur/Arhar Dal,49.0
,DHARWAD,Tur/Arhar Dal,59.0
,DHARWAD,Tur/Arhar Dal,57.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,52.0
,DHARWAD,Tur/Arhar Dal,62.0
,ERNAKULAM,Tur/Arhar Dal,63.0
,DINDIGUL,Tur/Arhar Dal,59.0
