Date,Centre_Name,Commodity_Name,Price
,PUDUCHERRY,Tomato,38.0
,CHENNAI,Tomato,42.0
,THIRUCHIRAPALLI,Tomato,36.0
,HYDERABAD,Tomato,36.0
,BENGALURU,Tomato,44.0
,KOZHIKODE,Tomato,44.0
,ERNAKULAM,Tomato,44.0
,CHENNAI,Tomato,49.0
,T.PURAM,Tomato,48.0
,KOZHIKODE,Tomato,42.0
,PUDUCHERRY,Tomato,33.0
,DHARWAD,Tomato,43.0
,PUDUCHERRY,Tomato,28.0
,CHENNAI,Tomato,41.0
,T.PURAM,Tomato,52.0
,CHENNAI,Tomato,44.0
,ERNAKULAM,Tomato,45.0
,BENGALURU,Tomato,41.0
,CHENNAI,Tomato,45.0
,DHARWAD,Tomato,36.0
,CHENNAI,Tomato,37.0
,HYDERABAD,Tomato,39.0
,BENGALURU,Tomato,48.0
,T.PURAM,Tomato,54.0
,DINDIGUL,Tomato,37.0
,THIRUCHIRAPALLI,Tomato,37.0
,ERNAKULAM,Tomato,41.0
,KOZHIKODE,Tomato,43.0
,VISAKHAPATNAM,Tomato,34.0
,T.PURAM,Tomato,51.0
,DHARWAD,Tomato,32.0
,VISAKHAPATNAM,Tomato,24.0
,VISAKHAPATNAM,Tomato,26.0
,T.PURAM,Tomato,46.0
,KOZHIKODE,Tomato,25.0
,DHARWAD,Tomato,37.0
,T.PURAM,Tomato,41.0
,T.PURAM,Tomato,39.0
,ERNAKULAM,Tomato,35.0
,VISAKHAPATNAM,Tomato,22.0
,ERNAKULAM,Tomato,38.0
,ERNAKULAM,Tomato,33.0
,T.PURAM,Tomato,37.0
,ERNAKULAM,Tomato,37.0
,VISAKHAPATNAM,Tomato,20.0
,HYDERABAD,Tomato,33.0
,KOZHIKODE,Tomato,24.0
,THIRUCHIRAPALLI,Tomato,23.0
,BENGALURU,Tomato,30.0
,HYDERABAD,Tomato,34.0
,CHENNAI,Tomato,56.0
,ERNAKULAM,Tomato,40.0
,KOZHIKODE,Tomato,28.0
,CHENNAI,Tomato,53.0
,VISAKHAPATNAM,Tomato,46.0
,T.PURAM,Tomato,44.0
,HYDERABAD,Tomato,42.0
,HYDERABAD,Tomato,46.0
,HYDERABAD,Tomato,50.0
,HYDERABAD,Tomato,48.0
,T.PURAM,Tomato,45.0
,PUDUCHERRY,Tomato,26.0
,PANAJI,Tomato,35.0
,THIRUCHIRAPALLI,Tomato,31.0
,KOZHIKODE,Tomato,29.0
,THIRUCHIRAPALLI,Tomato,33.0
,VISAKHAPATNAM,Tomato,43.0
,PANAJI,Tomato,50.0
,BENGALURU,Tomato,35.0
,PANAJI,Tomato,45.0
,BENGALURU,Tomato,45.0
,VISAKHAPATNAM,Tomato,35.0
,PANAJI,Tomato,33.0
,VISAKHAPATNAM,Tomato,28.0
,PANAJI,Tomato,23.0
,VISAKHAPATNAM,Tomato,27.0
,THIRUCHIRAPALLI,Tomato,19.0
,PANAJI,Tomato,28.0
,VISAKHAPATNAM,Tomato,29.0
,THIRUCHIRAPALLI,Tomato,17.0
,PANAJI,Tomato,25.0
,PANAJI,Tomato,22.0
,VISAKHAPATNAM,Tomato,11.0
,VISAKHAPATNAM,Tomato,16.0
,KOZHIKODE,Tomato,26.0
,PANAJI,Tomato,18.0
,VISAKHAPATNAM,Tomato,12.0
,PANAJI,Tomato,14.0
,VISAKHAPATNAM,Tomato,10.0
,PANAJI,Tomato,12.0
,PANAJI,Tomato,11.0
,PANAJI,Tomato,13.0
,KOZHIKODE,Tomato,9.0
,PANAJI,Tomato,17.0
,VISAKHAPATNAM,Tomato,14.0
,VISAKHAPATNAM,Tomato,15.0
,VISAKHAPATNAM,Tomato,18.0
,PANAJI,Tomato,19.0
,PANAJI,Tomato,26.0
,VISAKHAPATNAM,Tomato,19.0
,BENGALURU,Tomato,26.0
,KOZHIKODE,Tomato,27.0
,PANAJI,Tomato,38.0
,VISAKHAPATNAM,Tomato,33.0
,PANAJI,Tomato,48.0
,BENGALURU,Tomato,54.0
,PUDUCHERRY,Tomato,48.0
,PANAJI,Tomato,58.0
,ERNAKULAM,Tomato,52.0
,PUDUCHERRY,Tomato,45.0
,VISAKHAPATNAM,Tomato,52.0
,ERNAKULAM,Tomato,57.0
,HYDERABAD,Tomato,52.0
,VISAKHAPATNAM,Tomato,50.0
,PUDUCHERRY,Tomato,52.0
,CHENNAI,Tomato,60.0
,BENGALURU,Tomato,60.0
