Date,Centre_Name,Commodity_Name,Price
,ERNAKULAM,Sunflower Oil (Packed),101.0
,BENGALURU,Sunflower Oil (Packed),78.0
,TIRUNELVELI,Sunflower Oil (Packed),87.0
,COIMBATORE,Sunflower Oil (Packed),88.0
,TIRUNELVELI,Sunflower Oil (Packed),89.0
,HYDERABAD,Sunflower Oil (Packed),91.0
,HYDERABAD,Sunflower Oil (Packed),89.0
,THRISSUR,Sunflower Oil (Packed),93.0
,PALAKKAD,Sunflower Oil (Packed),93.0
,WAYANAD,Sunflower Oil (Packed),90.0
,VISAKHAPATNAM,Sunflower Oil (Packed),84.0
,MANGALORE,Sunflower Oil (Packed),90.0
,MYSORE,Sunflower Oil (Packed),82.0
,MYSORE,Sunflower Oil (Packed),80.0
,MYSORE,Sunflower Oil (Packed),81.0
