Date,Centre_Name,Commodity_Name,Price
,PUDUCHERRY,Moong Dal,85.0
,THIRUCHIRAPALLI,Moong Dal,78.0
,BENGALURU,Moong Dal,76.0
,PUDUCHERRY,Moong Dal,90.0
,THIRUCHIRAPALLI,Moong Dal,80.0
,CHENNAI,Moong Dal,87.0
,THIRUCHIRAPALLI,Moong Dal,82.0
,ERNAKULAM,Moong Dal,80.0
,DINDIGUL,Moong Dal,78.0
,THIRUCHIRAPALLI,Moong Dal,86.0
,THIRUCHIRAPALLI,Moong Dal,85.0
,PANAJI,Moong Dal,92.0
,PANAJI,Moong Dal,93.0
,PUDUCHERRY,Moong Dal,100.0
,THIRUCHIRAPALLI,Moong Dal,88.0
,VISAKHAPATNAM,Moong Dal,82.0
,VISAKHAPATNAM,Moong Dal,85.0
,VISAKHAPATNAM,Moong Dal,86.0
,PANAJI,Moong Dal,95.0
,CHENNAI,Moong Dal,91.0
,DINDIGUL,Moong Dal,86.0
,VISAKHAPATNAM,Moong Dal,87.0
,KOZHIKODE,Moong Dal,75.0
,CHENNAI,Moong Dal,96.0
,PANAJI,Moong Dal,96.0
,KOZHIKODE,Moong Dal,77.0
,KOZHIKODE,Moong Dal,79.0
,PANAJI,Moong Dal,98.0
,VISAKHAPATNAM,Moong Dal,88.0
,THIRUCHIRAPALLI,Moong Dal,92.0
,PANAJI,Moong Dal,103.0
,VISAKHAPATNAM,Moong Dal,89.0
,VISAKHAPATNAM,Moong Dal,90.0
,KOZHIKODE,Moong Dal,85.0
,T.PURAM,Moong Dal,91.0
,KOZHIKODE,Moong Dal,86.0
,T.PURAM,Moong Dal,93.0
,T.PURAM,Moong Dal,95.0
,T.PURAM,Moong Dal,97.0
,T.PURAM,Moong Dal,99.0
,CHENNAI,Moong Dal,100.0
,HYDERABAD,Moong Dal,90.0
,KOZHIKODE,Moong Dal,88.0
,KOZHIKODE,Moong Dal,90.0
,CHENNAI,Moong Dal,99.0
,KOZHIKODE,Moong Dal,92.0
,DHARWAD,Moong Dal,92.0
,BENGALURU,Moong Dal,96.0
,DHARWAD,Moong Dal,93.0
