Date,Centre_Name,Commodity_Name,Price
,BENGALURU,Palm Oil (Packed),71.0
,CHENNAI,Palm Oil (Packed),73.0
,DINDIGUL,Palm Oil (Packed),75.0
,THIRUCHIRAPALLI,Palm Oil (Packed),75.0
,BENGALURU,Palm Oil (Packed),74.0
,ERNAKULAM,Palm Oil (Packed),71.0
,ERNAKULAM,Palm Oil (Packed),73.0
,BENGALURU,Palm Oil (Packed),73.0
,CHENNAI,Palm Oil (Packed),74.0
,THIRUCHIRAPALLI,Palm Oil (Packed),77.0
,THIRUCHIRAPALLI,Palm Oil (Packed),79.0
,DHARWAD,Palm Oil (Packed),68.0
,ERNAKULAM,Palm Oil (Packed),74.0
,THIRUCHIRAPALLI,Palm Oil (Packed),74.0
,T.PURAM,Palm Oil (Packed),67.0
,CHENNAI,Palm Oil (Packed),71.0
,PUDUCHERRY,Palm Oil (Packed),68.0
,PUDUCHERRY,Palm Oil (Packed),67.0
,THIRUCHIRAPALLI,Palm Oil (Packed),69.0
,BENGALURU,Palm Oil (Packed),70.0
,PUDUCHERRY,Palm Oil (Packed),69.0
,PUDUCHERRY,Palm Oil (Packed),70.0
,DHARWAD,Palm Oil (Packed),67.0
,T.PURAM,Palm Oil (Packed),73.0
,DINDIGUL,Palm Oil (Packed),69.0
,DINDIGUL,Palm Oil (Packed),66.0
,T.PURAM,Palm Oil (Packed),77.0
,PUDUCHERRY,Palm Oil (Packed),66.0
,PUDUCHERRY,Palm Oil (Packed),60.0
,PUDUCHERRY,Palm Oil (Packed),58.0
,PUDUCHERRY,Palm Oil (Packed),57.0
,KOZHIKODE,Palm Oil (Packed),69.0
,PUDUCHERRY,Palm Oil (Packed),59.0
,KOZHIKODE,Palm Oil (Packed),70.0
,KOZHIKODE,Palm Oil (Packed),62.0
,KOZHIKODE,Palm Oil (Packed),67.0
,PUDUCHERRY,Palm Oil (Packed),56.0
,PUDUCHERRY,Palm Oil (Packed),55.0
,PUDUCHERRY,Palm Oil (Packed),54.0
,KOZHIKODE,Palm Oil (Packed),64.0
,DINDIGUL,Palm Oil (Packed),57.0
,KOZHIKODE,Palm Oil (Packed),65.0
,VISAKHAPATNAM,Palm Oil (Packed),62.0
,VISAKHAPATNAM,Palm Oil (Packed),63.0
,KOZHIKODE,Palm Oil (Packed),66.0
,VISAKHAPATNAM,Palm Oil (Packed),64.0
,PUDUCHERRY,Palm Oil (Packed),61.0
,PUDUCHERRY,Palm Oil (Packed),62.0
,PUDUCHERRY,Palm Oil (Packed),63.0
,VISAKHAPATNAM,Palm Oil (Packed),60.0
,PUDUCHERRY,Palm Oil (Packed),64.0
,DINDIGUL,Palm Oil (Packed),71.0
,DINDIGUL,Palm Oil (Packed),76.0
,PUDUCHERRY,Palm Oil (Packed),71.0
,DINDIGUL,Palm Oil (Packed),77.0
,THIRUCHIRAPALLI,Palm Oil (Packed),70.0
,T.PURAM,Palm Oil (Packed),76.0
,PUDUCHERRY,Palm Oil (Packed),65.0
,T.PURAM,Palm Oil (Packed),79.0
,KOZHIKODE,Palm Oil (Packed),68.0
,PANAJI,Palm Oil (Packed),73.0
,PANAJI,Palm Oil (Packed),76.0
,T.PURAM,Palm Oil (Packed),85.0
,VISAKHAPATNAM,Palm Oil (Packed),66.0
,VISAKHAPATNAM,Palm Oil (Packed),67.0
,PANAJI,Palm Oil (Packed),75.0
,PANAJI,Palm Oil (Packed),74.0
,VISAKHAPATNAM,Palm Oil (Packed),65.0
,PANAJI,Palm Oil (Packed),72.0
,DINDIGUL,Palm Oil (Packed),74.0
,T.PURAM,Palm Oil (Packed),78.0
,T.PURAM,Palm Oil (Packed),80.0
,PUDUCHERRY,Palm Oil (Packed),72.0
,PANAJI,Palm Oil (Packed),78.0
,THIRUCHIRAPALLI,Palm Oil (Packed),72.0
,HYDERABAD,Palm Oil (Packed),69.0
,HYDERABAD,Palm Oil (Packed),71.0
,CHENNAI,Palm Oil (Packed),72.0
,VISAKHAPATNAM,Palm Oil (Packed),68.0
,VISAKHAPATNAM,Palm Oil (Packed),70.0
,VISAKHAPATNAM,Palm Oil (Packed),71.0
,PANAJI,Palm Oil (Packed),71.0
,VISAKHAPATNAM,Palm Oil (Packed),69.0
,HYDERABAD,Palm Oil (Packed),70.0
,PANAJI,Palm Oil (Packed),67.0
,TIRUNELVELI,Palm Oil (Packed),62.0
,COIMBATORE,Palm Oil (Packed),62.0
,TIRUNELVELI,Palm Oil (Packed),63.0
,TIRUNELVELI,Palm Oil (Packed),64.0
,COIMBATORE,Palm Oil (Packed),63.0
,PANAJI,Palm Oil (Packed),63.0
,PANAJI,Palm Oil (Packed),64.0
,COIMBATORE,Palm Oil (Packed),64.0
,DHARWAD,Palm Oil (Packed),60.0
,COIMBATORE,Palm Oil (Packed),66.0
,TIRUNELVELI,Palm Oil (Packed),61.0
,COIMBATORE,Palm Oil (Packed),67.0
,TIRUNELVELI,Palm Oil (Packed),65.0
,PANAJI,Palm Oil (Packed),70.0
,HYDERABAD,Palm Oil (Packed),74.0
,HYDERABAD,Palm Oil (Packed),72.0
,THRISSUR,Palm Oil (Packed),66.0
,PALAKKAD,Palm Oil (Packed),73.0
,WAYANAD,Palm Oil (Packed),67.0
,COIMBATORE,Palm Oil (Packed),61.0
,PANAJI,Palm Oil (Packed),65.0
,MANGALORE,Palm Oil (Packed),65.0
,MYSORE,Palm Oil (Packed),54.0
,MYSORE,Palm Oil (Packed),55.0
,HYDERABAD,Palm Oil (Packed),68.0
,MYSORE,Palm Oil (Packed),56.0
