Date,Centre_Name,Commodity_Name,Price
,THIRUCHIRAPALLI,Groundnut Oil (Packed),126.0
,HYDERABAD,Groundnut Oil (Packed),119.0
,DHARWAD,Groundnut Oil (Packed),106.0
,DINDIGUL,Groundnut Oil (Packed),124.0
,DINDIGUL,Groundnut Oil (Packed),133.0
,PUDUCHERRY,Groundnut Oil (Packed),132.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),127.0
,DHARWAD,Groundnut Oil (Packed),108.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),130.0
,DINDIGUL,Groundnut Oil (Packed),131.0
,HYDERABAD,Groundnut Oil (Packed),112.0
,HYDERABAD,Groundnut Oil (Packed),115.0
,HYDERABAD,Groundnut Oil (Packed),116.0
,DINDIGUL,Groundnut Oil (Packed),132.0
,DINDIGUL,Groundnut Oil (Packed),130.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),132.0
,CHENNAI,Groundnut Oil (Packed),142.0
,T.PURAM,Groundnut Oil (Packed),123.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),143.0
,T.PURAM,Groundnut Oil (Packed),119.0
,DINDIGUL,Groundnut Oil (Packed),140.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),145.0
,HYDERABAD,Groundnut Oil (Packed),118.0
,PUDUCHERRY,Groundnut Oil (Packed),131.0
,HYDERABAD,Groundnut Oil (Packed),121.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),134.0
,DINDIGUL,Groundnut Oil (Packed),143.0
,DINDIGUL,Groundnut Oil (Packed),144.0
,PUDUCHERRY,Groundnut Oil (Packed),134.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),149.0
,DHARWAD,Groundnut Oil (Packed),110.0
,T.PURAM,Groundnut Oil (Packed),131.0
,PUDUCHERRY,Groundnut Oil (Packed),129.0
,T.PURAM,Groundnut Oil (Packed),138.0
,HYDERABAD,Groundnut Oil (Packed),123.0
,T.PURAM,Groundnut Oil (Packed),144.0
,T.PURAM,Groundnut Oil (Packed),149.0
,CHENNAI,Groundnut Oil (Packed),126.0
,T.PURAM,Groundnut Oil (Packed),154.0
,T.PURAM,Groundnut Oil (Packed),160.0
,HYDERABAD,Groundnut Oil (Packed),125.0
,KOZHIKODE,Groundnut Oil (Packed),142.0
,DHARWAD,Groundnut Oil (Packed),112.0
,T.PURAM,Groundnut Oil (Packed),158.0
,CHENNAI,Groundnut Oil (Packed),143.0
,KOZHIKODE,Groundnut Oil (Packed),143.0
,KOZHIKODE,Groundnut Oil (Packed),145.0
,T.PURAM,Groundnut Oil (Packed),159.0
,T.PURAM,Groundnut Oil (Packed),155.0
,CHENNAI,Groundnut Oil (Packed),140.0
,PUDUCHERRY,Groundnut Oil (Packed),125.0
,HYDERABAD,Groundnut Oil (Packed),126.0
,PUDUCHERRY,Groundnut Oil (Packed),130.0
,CHENNAI,Groundnut Oil (Packed),144.0
,DHARWAD,Groundnut Oil (Packed),113.0
,DHARWAD,Groundnut Oil (Packed),115.0
,PUDUCHERRY,Groundnut Oil (Packed),152.0
,PUDUCHERRY,Groundnut Oil (Packed),148.0
,CHENNAI,Groundnut Oil (Packed),147.0
,DHARWAD,Groundnut Oil (Packed),118.0
,THIRUCHIRAPALLI,Groundnut Oil (Packed),135.0
,CHENNAI,Groundnut Oil (Packed),149.0
,VISAKHAPATNAM,Groundnut Oil (Packed),135.0
,DHARWAD,Groundnut Oil (Packed),114.0
,VISAKHAPATNAM,Groundnut Oil (Packed),133.0
,VISAKHAPATNAM,Groundnut Oil (Packed),127.0
,VISAKHAPATNAM,Groundnut Oil (Packed),129.0
,PUDUCHERRY,Groundnut Oil (Packed),137.0
,VISAKHAPATNAM,Groundnut Oil (Packed),131.0
,VISAKHAPATNAM,Groundnut Oil (Packed),132.0
,PUDUCHERRY,Groundnut Oil (Packed),126.0
,PUDUCHERRY,Groundnut Oil (Packed),121.0
